model_Id,hvac_tstat,event_start,event_hours,precool_hours,precool_degF,reset_degF
"DF_73_10_6_[4, 6]_2_6",73,10,6,6,2,6
"DF_73_11_2_[4, 6]_0_0",73,11,2,4,0,0
"DF_73_11_2_[4, 6]_0_2",73,11,2,4,0,2
"DF_73_11_2_[4, 6]_0_4",73,11,2,4,0,4
"DF_73_11_2_[4, 6]_0_6",73,11,2,4,0,6
"DF_73_11_2_[4, 6]_2_0",73,11,2,4,2,0
"DF_73_11_2_[4, 6]_2_2",73,11,2,4,2,2
"DF_73_11_2_[4, 6]_2_4",73,11,2,4,2,4
"DF_73_11_2_[4, 6]_2_6",73,11,2,4,2,6
"DF_73_11_2_[4, 6]_0_0",73,11,2,6,0,0
"DF_73_11_2_[4, 6]_0_2",73,11,2,6,0,2
"DF_73_11_2_[4, 6]_0_4",73,11,2,6,0,4
"DF_73_11_2_[4, 6]_0_6",73,11,2,6,0,6
"DF_73_11_2_[4, 6]_2_0",73,11,2,6,2,0
"DF_73_11_2_[4, 6]_2_2",73,11,2,6,2,2
"DF_73_11_2_[4, 6]_2_4",73,11,2,6,2,4
"DF_73_11_2_[4, 6]_2_6",73,11,2,6,2,6
"DF_73_11_4_[4, 6]_0_0",73,11,4,4,0,0
"DF_73_11_4_[4, 6]_0_2",73,11,4,4,0,2
"DF_73_11_4_[4, 6]_0_4",73,11,4,4,0,4
"DF_73_11_4_[4, 6]_0_6",73,11,4,4,0,6
"DF_73_11_4_[4, 6]_2_0",73,11,4,4,2,0
"DF_73_11_4_[4, 6]_2_2",73,11,4,4,2,2
"DF_73_11_4_[4, 6]_2_4",73,11,4,4,2,4
"DF_73_11_4_[4, 6]_2_6",73,11,4,4,2,6
"DF_73_11_4_[4, 6]_0_0",73,11,4,6,0,0
"DF_73_11_4_[4, 6]_0_2",73,11,4,6,0,2
"DF_73_11_4_[4, 6]_0_4",73,11,4,6,0,4
"DF_73_11_4_[4, 6]_0_6",73,11,4,6,0,6
"DF_73_11_4_[4, 6]_2_0",73,11,4,6,2,0
"DF_73_11_4_[4, 6]_2_2",73,11,4,6,2,2
"DF_73_11_4_[4, 6]_2_4",73,11,4,6,2,4
"DF_73_11_4_[4, 6]_2_6",73,11,4,6,2,6
"DF_73_11_6_[4, 6]_0_0",73,11,6,4,0,0
"DF_73_11_6_[4, 6]_0_2",73,11,6,4,0,2
"DF_73_11_6_[4, 6]_0_4",73,11,6,4,0,4
"DF_73_11_6_[4, 6]_0_6",73,11,6,4,0,6
"DF_73_11_6_[4, 6]_2_0",73,11,6,4,2,0
"DF_73_11_6_[4, 6]_2_2",73,11,6,4,2,2
"DF_73_11_6_[4, 6]_2_4",73,11,6,4,2,4
"DF_73_11_6_[4, 6]_2_6",73,11,6,4,2,6
"DF_73_11_6_[4, 6]_0_0",73,11,6,6,0,0
"DF_73_11_6_[4, 6]_0_2",73,11,6,6,0,2
"DF_73_11_6_[4, 6]_0_4",73,11,6,6,0,4
"DF_73_11_6_[4, 6]_0_6",73,11,6,6,0,6
"DF_73_11_6_[4, 6]_2_0",73,11,6,6,2,0
"DF_73_11_6_[4, 6]_2_2",73,11,6,6,2,2
"DF_73_11_6_[4, 6]_2_4",73,11,6,6,2,4
"DF_73_11_6_[4, 6]_2_6",73,11,6,6,2,6
"DF_73_12_2_[4, 6]_0_0",73,12,2,4,0,0
"DF_73_12_2_[4, 6]_0_2",73,12,2,4,0,2
"DF_73_12_2_[4, 6]_0_4",73,12,2,4,0,4
"DF_73_12_2_[4, 6]_0_6",73,12,2,4,0,6
"DF_73_12_2_[4, 6]_2_0",73,12,2,4,2,0
"DF_73_12_2_[4, 6]_2_2",73,12,2,4,2,2
"DF_73_12_2_[4, 6]_2_4",73,12,2,4,2,4
"DF_73_12_2_[4, 6]_2_6",73,12,2,4,2,6
"DF_73_12_2_[4, 6]_0_0",73,12,2,6,0,0
"DF_73_12_2_[4, 6]_0_2",73,12,2,6,0,2
"DF_73_12_2_[4, 6]_0_4",73,12,2,6,0,4
"DF_73_12_2_[4, 6]_0_6",73,12,2,6,0,6
"DF_73_12_2_[4, 6]_2_0",73,12,2,6,2,0
"DF_73_12_2_[4, 6]_2_2",73,12,2,6,2,2
"DF_73_12_2_[4, 6]_2_4",73,12,2,6,2,4
"DF_73_12_2_[4, 6]_2_6",73,12,2,6,2,6
"DF_73_12_4_[4, 6]_0_0",73,12,4,4,0,0
"DF_73_12_4_[4, 6]_0_2",73,12,4,4,0,2
"DF_73_12_4_[4, 6]_0_4",73,12,4,4,0,4
"DF_73_12_4_[4, 6]_0_6",73,12,4,4,0,6
"DF_73_12_4_[4, 6]_2_0",73,12,4,4,2,0
"DF_73_12_4_[4, 6]_2_2",73,12,4,4,2,2
"DF_73_12_4_[4, 6]_2_4",73,12,4,4,2,4
"DF_73_12_4_[4, 6]_2_6",73,12,4,4,2,6
"DF_73_12_4_[4, 6]_0_0",73,12,4,6,0,0
"DF_73_12_4_[4, 6]_0_2",73,12,4,6,0,2
"DF_73_12_4_[4, 6]_0_4",73,12,4,6,0,4
"DF_73_12_4_[4, 6]_0_6",73,12,4,6,0,6
"DF_73_12_4_[4, 6]_2_0",73,12,4,6,2,0
"DF_73_12_4_[4, 6]_2_2",73,12,4,6,2,2
"DF_73_12_4_[4, 6]_2_4",73,12,4,6,2,4
"DF_73_12_4_[4, 6]_2_6",73,12,4,6,2,6
"DF_73_12_6_[4, 6]_0_0",73,12,6,4,0,0
"DF_73_12_6_[4, 6]_0_2",73,12,6,4,0,2
"DF_73_12_6_[4, 6]_0_4",73,12,6,4,0,4
"DF_73_12_6_[4, 6]_0_6",73,12,6,4,0,6
"DF_73_12_6_[4, 6]_2_0",73,12,6,4,2,0
"DF_73_12_6_[4, 6]_2_2",73,12,6,4,2,2
"DF_73_12_6_[4, 6]_2_4",73,12,6,4,2,4
"DF_73_12_6_[4, 6]_2_6",73,12,6,4,2,6
"DF_73_12_6_[4, 6]_0_0",73,12,6,6,0,0
"DF_73_12_6_[4, 6]_0_2",73,12,6,6,0,2
"DF_73_12_6_[4, 6]_0_4",73,12,6,6,0,4
"DF_73_12_6_[4, 6]_0_6",73,12,6,6,0,6
"DF_73_12_6_[4, 6]_2_0",73,12,6,6,2,0
"DF_73_12_6_[4, 6]_2_2",73,12,6,6,2,2
"DF_73_12_6_[4, 6]_2_4",73,12,6,6,2,4
"DF_73_12_6_[4, 6]_2_6",73,12,6,6,2,6
"DF_73_13_2_[4, 6]_0_0",73,13,2,4,0,0
"DF_73_13_2_[4, 6]_0_2",73,13,2,4,0,2
"DF_73_13_2_[4, 6]_0_4",73,13,2,4,0,4
"DF_73_13_2_[4, 6]_0_6",73,13,2,4,0,6
"DF_73_13_2_[4, 6]_2_0",73,13,2,4,2,0
"DF_73_13_2_[4, 6]_2_2",73,13,2,4,2,2
"DF_73_13_2_[4, 6]_2_4",73,13,2,4,2,4
"DF_73_13_2_[4, 6]_2_6",73,13,2,4,2,6
"DF_73_13_2_[4, 6]_0_0",73,13,2,6,0,0
"DF_73_13_2_[4, 6]_0_2",73,13,2,6,0,2
"DF_73_13_2_[4, 6]_0_4",73,13,2,6,0,4
"DF_73_13_2_[4, 6]_0_6",73,13,2,6,0,6
"DF_73_13_2_[4, 6]_2_0",73,13,2,6,2,0
"DF_73_13_2_[4, 6]_2_2",73,13,2,6,2,2
"DF_73_13_2_[4, 6]_2_4",73,13,2,6,2,4
"DF_73_13_2_[4, 6]_2_6",73,13,2,6,2,6
"DF_73_13_4_[4, 6]_0_0",73,13,4,4,0,0
"DF_73_13_4_[4, 6]_0_2",73,13,4,4,0,2
"DF_73_13_4_[4, 6]_0_4",73,13,4,4,0,4
"DF_73_13_4_[4, 6]_0_6",73,13,4,4,0,6
"DF_73_13_4_[4, 6]_2_0",73,13,4,4,2,0
"DF_73_13_4_[4, 6]_2_2",73,13,4,4,2,2
"DF_73_13_4_[4, 6]_2_4",73,13,4,4,2,4
"DF_73_13_4_[4, 6]_2_6",73,13,4,4,2,6
"DF_73_13_4_[4, 6]_0_0",73,13,4,6,0,0
"DF_73_13_4_[4, 6]_0_2",73,13,4,6,0,2
"DF_73_13_4_[4, 6]_0_4",73,13,4,6,0,4
"DF_73_13_4_[4, 6]_0_6",73,13,4,6,0,6
"DF_73_13_4_[4, 6]_2_0",73,13,4,6,2,0
"DF_73_13_4_[4, 6]_2_2",73,13,4,6,2,2
"DF_73_13_4_[4, 6]_2_4",73,13,4,6,2,4
"DF_73_13_4_[4, 6]_2_6",73,13,4,6,2,6
"DF_73_13_6_[4, 6]_0_0",73,13,6,4,0,0
"DF_73_13_6_[4, 6]_0_2",73,13,6,4,0,2
"DF_73_13_6_[4, 6]_0_4",73,13,6,4,0,4
"DF_73_13_6_[4, 6]_0_6",73,13,6,4,0,6
"DF_73_13_6_[4, 6]_2_0",73,13,6,4,2,0
"DF_73_13_6_[4, 6]_2_2",73,13,6,4,2,2
"DF_73_13_6_[4, 6]_2_4",73,13,6,4,2,4
"DF_73_13_6_[4, 6]_2_6",73,13,6,4,2,6
"DF_73_13_6_[4, 6]_0_0",73,13,6,6,0,0
"DF_73_13_6_[4, 6]_0_2",73,13,6,6,0,2
"DF_73_13_6_[4, 6]_0_4",73,13,6,6,0,4
"DF_73_13_6_[4, 6]_0_6",73,13,6,6,0,6
"DF_73_13_6_[4, 6]_2_0",73,13,6,6,2,0
"DF_73_13_6_[4, 6]_2_2",73,13,6,6,2,2
"DF_73_13_6_[4, 6]_2_4",73,13,6,6,2,4
"DF_73_13_6_[4, 6]_2_6",73,13,6,6,2,6
"DF_73_14_2_[4, 6]_0_0",73,14,2,4,0,0
"DF_73_14_2_[4, 6]_0_2",73,14,2,4,0,2
"DF_73_14_2_[4, 6]_0_4",73,14,2,4,0,4
"DF_73_14_2_[4, 6]_0_6",73,14,2,4,0,6
"DF_73_14_2_[4, 6]_2_0",73,14,2,4,2,0
"DF_73_14_2_[4, 6]_2_2",73,14,2,4,2,2
"DF_73_14_2_[4, 6]_2_4",73,14,2,4,2,4
"DF_73_14_2_[4, 6]_2_6",73,14,2,4,2,6
"DF_73_14_2_[4, 6]_0_0",73,14,2,6,0,0
"DF_73_14_2_[4, 6]_0_2",73,14,2,6,0,2
"DF_73_14_2_[4, 6]_0_4",73,14,2,6,0,4
"DF_73_14_2_[4, 6]_0_6",73,14,2,6,0,6
"DF_73_14_2_[4, 6]_2_0",73,14,2,6,2,0
"DF_73_14_2_[4, 6]_2_2",73,14,2,6,2,2
"DF_73_14_2_[4, 6]_2_4",73,14,2,6,2,4
"DF_73_14_2_[4, 6]_2_6",73,14,2,6,2,6
"DF_73_14_4_[4, 6]_0_0",73,14,4,4,0,0
"DF_73_14_4_[4, 6]_0_2",73,14,4,4,0,2
"DF_73_14_4_[4, 6]_0_4",73,14,4,4,0,4
"DF_73_14_4_[4, 6]_0_6",73,14,4,4,0,6
"DF_73_14_4_[4, 6]_2_0",73,14,4,4,2,0
"DF_73_14_4_[4, 6]_2_2",73,14,4,4,2,2
"DF_73_14_4_[4, 6]_2_4",73,14,4,4,2,4
"DF_73_14_4_[4, 6]_2_6",73,14,4,4,2,6
"DF_73_14_4_[4, 6]_0_0",73,14,4,6,0,0
"DF_73_14_4_[4, 6]_0_2",73,14,4,6,0,2
"DF_73_14_4_[4, 6]_0_4",73,14,4,6,0,4
"DF_73_14_4_[4, 6]_0_6",73,14,4,6,0,6
"DF_73_14_4_[4, 6]_2_0",73,14,4,6,2,0
"DF_73_14_4_[4, 6]_2_2",73,14,4,6,2,2
"DF_73_14_4_[4, 6]_2_4",73,14,4,6,2,4
"DF_73_14_4_[4, 6]_2_6",73,14,4,6,2,6
"DF_73_14_6_[4, 6]_0_0",73,14,6,4,0,0
"DF_73_14_6_[4, 6]_0_2",73,14,6,4,0,2
"DF_73_14_6_[4, 6]_0_4",73,14,6,4,0,4
"DF_73_14_6_[4, 6]_0_6",73,14,6,4,0,6
"DF_73_14_6_[4, 6]_2_0",73,14,6,4,2,0
"DF_73_14_6_[4, 6]_2_2",73,14,6,4,2,2
"DF_73_14_6_[4, 6]_2_4",73,14,6,4,2,4
"DF_73_14_6_[4, 6]_2_6",73,14,6,4,2,6
"DF_73_14_6_[4, 6]_0_0",73,14,6,6,0,0
"DF_73_14_6_[4, 6]_0_2",73,14,6,6,0,2
"DF_73_14_6_[4, 6]_0_4",73,14,6,6,0,4
"DF_73_14_6_[4, 6]_0_6",73,14,6,6,0,6
"DF_73_14_6_[4, 6]_2_0",73,14,6,6,2,0
"DF_73_14_6_[4, 6]_2_2",73,14,6,6,2,2
"DF_73_14_6_[4, 6]_2_4",73,14,6,6,2,4
"DF_73_14_6_[4, 6]_2_6",73,14,6,6,2,6
"DF_73_15_2_[4, 6]_0_0",73,15,2,4,0,0
"DF_73_15_2_[4, 6]_0_2",73,15,2,4,0,2
"DF_73_15_2_[4, 6]_0_4",73,15,2,4,0,4
"DF_73_15_2_[4, 6]_0_6",73,15,2,4,0,6
"DF_73_15_2_[4, 6]_2_0",73,15,2,4,2,0
"DF_73_15_2_[4, 6]_2_2",73,15,2,4,2,2
"DF_73_15_2_[4, 6]_2_4",73,15,2,4,2,4
"DF_73_15_2_[4, 6]_2_6",73,15,2,4,2,6
"DF_73_15_2_[4, 6]_0_0",73,15,2,6,0,0
"DF_73_15_2_[4, 6]_0_2",73,15,2,6,0,2
"DF_73_15_2_[4, 6]_0_4",73,15,2,6,0,4
"DF_73_15_2_[4, 6]_0_6",73,15,2,6,0,6
"DF_73_15_2_[4, 6]_2_0",73,15,2,6,2,0
"DF_73_15_2_[4, 6]_2_2",73,15,2,6,2,2
"DF_73_15_2_[4, 6]_2_4",73,15,2,6,2,4
"DF_73_15_2_[4, 6]_2_6",73,15,2,6,2,6
"DF_73_15_4_[4, 6]_0_0",73,15,4,4,0,0
"DF_73_15_4_[4, 6]_0_2",73,15,4,4,0,2
"DF_73_15_4_[4, 6]_0_4",73,15,4,4,0,4
"DF_73_15_4_[4, 6]_0_6",73,15,4,4,0,6
"DF_73_15_4_[4, 6]_2_0",73,15,4,4,2,0
"DF_73_15_4_[4, 6]_2_2",73,15,4,4,2,2
"DF_73_15_4_[4, 6]_2_4",73,15,4,4,2,4
"DF_73_15_4_[4, 6]_2_6",73,15,4,4,2,6
"DF_73_15_4_[4, 6]_0_0",73,15,4,6,0,0
"DF_73_15_4_[4, 6]_0_2",73,15,4,6,0,2
"DF_73_15_4_[4, 6]_0_4",73,15,4,6,0,4
"DF_73_15_4_[4, 6]_0_6",73,15,4,6,0,6
"DF_73_15_4_[4, 6]_2_0",73,15,4,6,2,0
"DF_73_15_4_[4, 6]_2_2",73,15,4,6,2,2
"DF_73_15_4_[4, 6]_2_4",73,15,4,6,2,4
"DF_73_15_4_[4, 6]_2_6",73,15,4,6,2,6
"DF_73_15_6_[4, 6]_0_0",73,15,6,4,0,0
"DF_73_15_6_[4, 6]_0_2",73,15,6,4,0,2
"DF_73_15_6_[4, 6]_0_4",73,15,6,4,0,4
"DF_73_15_6_[4, 6]_0_6",73,15,6,4,0,6
"DF_73_15_6_[4, 6]_2_0",73,15,6,4,2,0
"DF_73_15_6_[4, 6]_2_2",73,15,6,4,2,2
"DF_73_15_6_[4, 6]_2_4",73,15,6,4,2,4
"DF_73_15_6_[4, 6]_2_6",73,15,6,4,2,6
"DF_73_15_6_[4, 6]_0_0",73,15,6,6,0,0
"DF_73_15_6_[4, 6]_0_2",73,15,6,6,0,2
"DF_73_15_6_[4, 6]_0_4",73,15,6,6,0,4
"DF_73_15_6_[4, 6]_0_6",73,15,6,6,0,6
"DF_73_15_6_[4, 6]_2_0",73,15,6,6,2,0
"DF_73_15_6_[4, 6]_2_2",73,15,6,6,2,2
"DF_73_15_6_[4, 6]_2_4",73,15,6,6,2,4
"DF_73_15_6_[4, 6]_2_6",73,15,6,6,2,6
"DF_73_16_2_[4, 6]_0_0",73,16,2,4,0,0
"DF_73_16_2_[4, 6]_0_2",73,16,2,4,0,2
"DF_73_16_2_[4, 6]_0_4",73,16,2,4,0,4
"DF_73_16_2_[4, 6]_0_6",73,16,2,4,0,6
"DF_73_16_2_[4, 6]_2_0",73,16,2,4,2,0
"DF_73_16_2_[4, 6]_2_2",73,16,2,4,2,2
"DF_73_16_2_[4, 6]_2_4",73,16,2,4,2,4
"DF_73_16_2_[4, 6]_2_6",73,16,2,4,2,6
"DF_73_16_2_[4, 6]_0_0",73,16,2,6,0,0
"DF_73_16_2_[4, 6]_0_2",73,16,2,6,0,2
"DF_73_16_2_[4, 6]_0_4",73,16,2,6,0,4
"DF_73_16_2_[4, 6]_0_6",73,16,2,6,0,6
"DF_73_16_2_[4, 6]_2_0",73,16,2,6,2,0
"DF_73_16_2_[4, 6]_2_2",73,16,2,6,2,2
"DF_73_16_2_[4, 6]_2_4",73,16,2,6,2,4
"DF_73_16_2_[4, 6]_2_6",73,16,2,6,2,6
"DF_73_16_4_[4, 6]_0_0",73,16,4,4,0,0
"DF_73_16_4_[4, 6]_0_2",73,16,4,4,0,2
"DF_73_16_4_[4, 6]_0_4",73,16,4,4,0,4
"DF_73_16_4_[4, 6]_0_6",73,16,4,4,0,6
"DF_73_16_4_[4, 6]_2_0",73,16,4,4,2,0
"DF_73_16_4_[4, 6]_2_2",73,16,4,4,2,2
"DF_73_16_4_[4, 6]_2_4",73,16,4,4,2,4
"DF_73_16_4_[4, 6]_2_6",73,16,4,4,2,6
"DF_73_16_4_[4, 6]_0_0",73,16,4,6,0,0
"DF_73_16_4_[4, 6]_0_2",73,16,4,6,0,2
"DF_73_16_4_[4, 6]_0_4",73,16,4,6,0,4
"DF_73_16_4_[4, 6]_0_6",73,16,4,6,0,6
"DF_73_16_4_[4, 6]_2_0",73,16,4,6,2,0
"DF_73_16_4_[4, 6]_2_2",73,16,4,6,2,2
"DF_73_16_4_[4, 6]_2_4",73,16,4,6,2,4
"DF_73_16_4_[4, 6]_2_6",73,16,4,6,2,6
"DF_73_16_6_[4, 6]_0_0",73,16,6,4,0,0
"DF_73_16_6_[4, 6]_0_2",73,16,6,4,0,2
"DF_73_16_6_[4, 6]_0_4",73,16,6,4,0,4
"DF_73_16_6_[4, 6]_0_6",73,16,6,4,0,6
"DF_73_16_6_[4, 6]_2_0",73,16,6,4,2,0
"DF_73_16_6_[4, 6]_2_2",73,16,6,4,2,2
"DF_73_16_6_[4, 6]_2_4",73,16,6,4,2,4
"DF_73_16_6_[4, 6]_2_6",73,16,6,4,2,6
"DF_73_16_6_[4, 6]_0_0",73,16,6,6,0,0
"DF_73_16_6_[4, 6]_0_2",73,16,6,6,0,2
"DF_73_16_6_[4, 6]_0_4",73,16,6,6,0,4
"DF_73_16_6_[4, 6]_0_6",73,16,6,6,0,6
"DF_73_16_6_[4, 6]_2_0",73,16,6,6,2,0
"DF_73_16_6_[4, 6]_2_2",73,16,6,6,2,2
"DF_73_16_6_[4, 6]_2_4",73,16,6,6,2,4
"DF_73_16_6_[4, 6]_2_6",73,16,6,6,2,6
"DF_73_17_2_[4, 6]_0_0",73,17,2,4,0,0
"DF_73_17_2_[4, 6]_0_2",73,17,2,4,0,2
"DF_73_17_2_[4, 6]_0_4",73,17,2,4,0,4
"DF_73_17_2_[4, 6]_0_6",73,17,2,4,0,6
"DF_73_17_2_[4, 6]_2_0",73,17,2,4,2,0
"DF_73_17_2_[4, 6]_2_2",73,17,2,4,2,2
"DF_73_17_2_[4, 6]_2_4",73,17,2,4,2,4
"DF_73_17_2_[4, 6]_2_6",73,17,2,4,2,6
"DF_73_17_2_[4, 6]_0_0",73,17,2,6,0,0
"DF_73_17_2_[4, 6]_0_2",73,17,2,6,0,2
"DF_73_17_2_[4, 6]_0_4",73,17,2,6,0,4
"DF_73_17_2_[4, 6]_0_6",73,17,2,6,0,6
"DF_73_17_2_[4, 6]_2_0",73,17,2,6,2,0
"DF_73_17_2_[4, 6]_2_2",73,17,2,6,2,2
"DF_73_17_2_[4, 6]_2_4",73,17,2,6,2,4
"DF_73_17_2_[4, 6]_2_6",73,17,2,6,2,6
"DF_73_17_4_[4, 6]_0_0",73,17,4,4,0,0
"DF_73_17_4_[4, 6]_0_2",73,17,4,4,0,2
"DF_73_17_4_[4, 6]_0_4",73,17,4,4,0,4
"DF_73_17_4_[4, 6]_0_6",73,17,4,4,0,6
"DF_73_17_4_[4, 6]_2_0",73,17,4,4,2,0
"DF_73_17_4_[4, 6]_2_2",73,17,4,4,2,2
"DF_73_17_4_[4, 6]_2_4",73,17,4,4,2,4
"DF_73_17_4_[4, 6]_2_6",73,17,4,4,2,6
"DF_73_17_4_[4, 6]_0_0",73,17,4,6,0,0
"DF_73_17_4_[4, 6]_0_2",73,17,4,6,0,2
"DF_73_17_4_[4, 6]_0_4",73,17,4,6,0,4
"DF_73_17_4_[4, 6]_0_6",73,17,4,6,0,6
"DF_73_17_4_[4, 6]_2_0",73,17,4,6,2,0
"DF_73_17_4_[4, 6]_2_2",73,17,4,6,2,2
"DF_73_17_4_[4, 6]_2_4",73,17,4,6,2,4
"DF_73_17_4_[4, 6]_2_6",73,17,4,6,2,6
"DF_73_18_2_[4, 6]_0_0",73,18,2,4,0,0
"DF_73_18_2_[4, 6]_0_2",73,18,2,4,0,2
"DF_73_18_2_[4, 6]_0_4",73,18,2,4,0,4
"DF_73_18_2_[4, 6]_0_6",73,18,2,4,0,6
"DF_73_18_2_[4, 6]_2_0",73,18,2,4,2,0
"DF_73_18_2_[4, 6]_2_2",73,18,2,4,2,2
"DF_73_18_2_[4, 6]_2_4",73,18,2,4,2,4
"DF_73_18_2_[4, 6]_2_6",73,18,2,4,2,6
"DF_73_18_2_[4, 6]_0_0",73,18,2,6,0,0
"DF_73_18_2_[4, 6]_0_2",73,18,2,6,0,2
"DF_73_18_2_[4, 6]_0_4",73,18,2,6,0,4
"DF_73_18_2_[4, 6]_0_6",73,18,2,6,0,6
"DF_73_18_2_[4, 6]_2_0",73,18,2,6,2,0
"DF_73_18_2_[4, 6]_2_2",73,18,2,6,2,2
"DF_73_18_2_[4, 6]_2_4",73,18,2,6,2,4
"DF_73_18_2_[4, 6]_2_6",73,18,2,6,2,6
"DF_73_18_4_[4, 6]_0_0",73,18,4,4,0,0
"DF_73_18_4_[4, 6]_0_2",73,18,4,4,0,2
"DF_73_18_4_[4, 6]_0_4",73,18,4,4,0,4
"DF_73_18_4_[4, 6]_0_6",73,18,4,4,0,6
"DF_73_18_4_[4, 6]_2_0",73,18,4,4,2,0
"DF_73_18_4_[4, 6]_2_2",73,18,4,4,2,2
"DF_73_18_4_[4, 6]_2_4",73,18,4,4,2,4
"DF_73_18_4_[4, 6]_2_6",73,18,4,4,2,6
"DF_73_18_4_[4, 6]_0_0",73,18,4,6,0,0
"DF_73_18_4_[4, 6]_0_2",73,18,4,6,0,2
"DF_73_18_4_[4, 6]_0_4",73,18,4,6,0,4
"DF_73_18_4_[4, 6]_0_6",73,18,4,6,0,6
"DF_73_18_4_[4, 6]_2_0",73,18,4,6,2,0
"DF_73_18_4_[4, 6]_2_2",73,18,4,6,2,2
"DF_73_18_4_[4, 6]_2_4",73,18,4,6,2,4
"DF_73_18_4_[4, 6]_2_6",73,18,4,6,2,6
"DF_73_19_2_[4, 6]_0_0",73,19,2,4,0,0
"DF_73_19_2_[4, 6]_0_2",73,19,2,4,0,2
"DF_73_19_2_[4, 6]_0_4",73,19,2,4,0,4
"DF_73_19_2_[4, 6]_0_6",73,19,2,4,0,6
"DF_73_19_2_[4, 6]_2_0",73,19,2,4,2,0
"DF_73_19_2_[4, 6]_2_2",73,19,2,4,2,2
"DF_73_19_2_[4, 6]_2_4",73,19,2,4,2,4
"DF_73_19_2_[4, 6]_2_6",73,19,2,4,2,6
"DF_73_19_2_[4, 6]_0_0",73,19,2,6,0,0
"DF_73_19_2_[4, 6]_0_2",73,19,2,6,0,2
"DF_73_19_2_[4, 6]_0_4",73,19,2,6,0,4
"DF_73_19_2_[4, 6]_0_6",73,19,2,6,0,6
"DF_73_19_2_[4, 6]_2_0",73,19,2,6,2,0
"DF_73_19_2_[4, 6]_2_2",73,19,2,6,2,2
"DF_73_19_2_[4, 6]_2_4",73,19,2,6,2,4
"DF_73_19_2_[4, 6]_2_6",73,19,2,6,2,6
"DF_73_20_2_[4, 6]_0_0",73,20,2,4,0,0
"DF_73_20_2_[4, 6]_0_2",73,20,2,4,0,2
"DF_73_20_2_[4, 6]_0_4",73,20,2,4,0,4
"DF_73_20_2_[4, 6]_0_6",73,20,2,4,0,6
"DF_73_20_2_[4, 6]_2_0",73,20,2,4,2,0
"DF_73_20_2_[4, 6]_2_2",73,20,2,4,2,2
"DF_73_20_2_[4, 6]_2_4",73,20,2,4,2,4
"DF_73_20_2_[4, 6]_2_6",73,20,2,4,2,6
"DF_73_20_2_[4, 6]_0_0",73,20,2,6,0,0
"DF_73_20_2_[4, 6]_0_2",73,20,2,6,0,2
"DF_73_20_2_[4, 6]_0_4",73,20,2,6,0,4
"DF_73_20_2_[4, 6]_0_6",73,20,2,6,0,6
"DF_73_20_2_[4, 6]_2_0",73,20,2,6,2,0
"DF_73_20_2_[4, 6]_2_2",73,20,2,6,2,2
"DF_73_20_2_[4, 6]_2_4",73,20,2,6,2,4
"DF_73_20_2_[4, 6]_2_6",73,20,2,6,2,6
"DF_74_6_2_[4, 6]_0_0",74,6,2,4,0,0
"DF_74_6_2_[4, 6]_0_2",74,6,2,4,0,2
"DF_74_6_2_[4, 6]_0_4",74,6,2,4,0,4
"DF_74_6_2_[4, 6]_0_6",74,6,2,4,0,6
"DF_74_6_2_[4, 6]_2_0",74,6,2,4,2,0
"DF_74_6_2_[4, 6]_2_2",74,6,2,4,2,2
"DF_74_6_2_[4, 6]_2_4",74,6,2,4,2,4
"DF_74_6_2_[4, 6]_2_6",74,6,2,4,2,6
"DF_74_6_2_[4, 6]_0_0",74,6,2,6,0,0
"DF_74_6_2_[4, 6]_0_2",74,6,2,6,0,2
"DF_74_6_2_[4, 6]_0_4",74,6,2,6,0,4
"DF_74_6_2_[4, 6]_0_6",74,6,2,6,0,6
"DF_74_6_2_[4, 6]_2_0",74,6,2,6,2,0
"DF_74_6_2_[4, 6]_2_2",74,6,2,6,2,2
"DF_74_6_2_[4, 6]_2_4",74,6,2,6,2,4
"DF_74_6_2_[4, 6]_2_6",74,6,2,6,2,6
"DF_74_6_4_[4, 6]_0_0",74,6,4,4,0,0
"DF_74_6_4_[4, 6]_0_2",74,6,4,4,0,2
"DF_74_6_4_[4, 6]_0_4",74,6,4,4,0,4
"DF_74_6_4_[4, 6]_0_6",74,6,4,4,0,6
"DF_74_6_4_[4, 6]_2_0",74,6,4,4,2,0
"DF_74_6_4_[4, 6]_2_2",74,6,4,4,2,2
"DF_74_6_4_[4, 6]_2_4",74,6,4,4,2,4
"DF_74_6_4_[4, 6]_2_6",74,6,4,4,2,6
"DF_74_6_4_[4, 6]_0_0",74,6,4,6,0,0
"DF_74_6_4_[4, 6]_0_2",74,6,4,6,0,2
"DF_74_6_4_[4, 6]_0_4",74,6,4,6,0,4
"DF_74_6_4_[4, 6]_0_6",74,6,4,6,0,6
"DF_74_6_4_[4, 6]_2_0",74,6,4,6,2,0
"DF_74_6_4_[4, 6]_2_2",74,6,4,6,2,2
"DF_74_6_4_[4, 6]_2_4",74,6,4,6,2,4
"DF_74_6_4_[4, 6]_2_6",74,6,4,6,2,6
"DF_74_6_6_[4, 6]_0_0",74,6,6,4,0,0
"DF_74_6_6_[4, 6]_0_2",74,6,6,4,0,2
"DF_74_6_6_[4, 6]_0_4",74,6,6,4,0,4
"DF_74_6_6_[4, 6]_0_6",74,6,6,4,0,6
"DF_74_6_6_[4, 6]_2_0",74,6,6,4,2,0
"DF_74_6_6_[4, 6]_2_2",74,6,6,4,2,2
