Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Electricity:Facility [J](TimeStep),Fans:Electricity [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),InteriorLights:Electricity [J](TimeStep) 
 01/03  13:15:00,17.0,42.25,92096711.06401755,8035930.650274185,8992314.613617562,0.0,29814897.519520128 
 01/03  13:30:00,17.0,43.5,92078763.51357667,7958112.73559042,9052184.977860455,0.0,29814897.519520128 
 01/03  13:45:00,17.0,44.75,91999637.94604594,7839413.688754,9091758.457166125,0.0,29814897.519520128 
 01/03  14:00:00,17.0,46.0,92090569.67984434,7694544.654498566,9139545.5896661,0.0,30002911.155073979 
 01/03  14:15:00,17.0,46.0,88888697.38524813,7221109.366094392,8878087.368140415,0.0,30736022.977150486 
 01/03  14:30:00,17.0,46.0,88813684.29296026,7228696.439647652,8795487.202299294,0.0,30736022.977150486 
 01/03  14:45:00,17.0,46.0,88398362.89041046,6959949.675354401,8648912.564042723,0.0,30736022.977150486 
 01/03  15:00:00,17.0,46.0,87893487.202052,6667946.2655766219,8436040.285462076,0.0,30736022.977150486 
 01/03  15:15:00,16.825,46.0,86665384.06829462,6332562.765677408,7543320.651603903,0.0,30736022.977150486 
 01/03  15:30:00,16.65,46.0,85589083.70399018,6089542.3623144919,6710040.690662374,0.0,30736022.977150486 
 01/03  15:45:00,16.475,46.0,85212051.88995187,5681315.153954683,5820110.627353504,0.0,31657148.434780856 
 01/03  16:00:00,16.3,46.0,84042365.87777391,5358862.049239932,4972877.719890297,0.0,31657148.434780856 
 01/03  16:15:00,15.450000000000001,48.75,85919656.40033493,5265900.186141387,1918605.7557162587,0.0,34063416.83364306 
 01/03  16:30:00,14.600000000000002,51.5,85156370.33692503,5143056.715968741,0.0,0.0,35341579.996122058 
 01/03  16:45:00,13.75,54.25,85122044.15355048,5108730.532594185,0.0,0.0,35341579.996122058 
 01/03  17:00:00,12.9,57.0,92298122.63666453,5105608.246531276,0.0,49850.76917695296,35341579.996122058 
 01/03  17:15:00,11.9,59.25,72421323.17602535,4929524.899437515,0.0,5307325.549219151,19634211.1089567 
 01/03  17:30:00,10.9,61.5,75272895.5002019,4899243.952434357,0.0,8189178.820398844,19634211.1089567 
 01/03  17:45:00,9.9,63.75,77835582.36850661,4884200.792046601,0.0,10766908.849091342,19634211.1089567 
 01/03  18:00:00,8.9,66.0,80825687.92170637,4872521.901373394,0.0,13768693.29296429,19634211.1089567 
 01/03  18:15:00,8.350000000000002,70.0,50573584.8113407,4555841.164856939,0.0,9709196.570131934,11780526.665374013 
 01/03  18:30:00,7.800000000000001,74.0,52148417.16029646,4555841.164856939,0.0,11284028.919087714,11780526.665374013 
 01/03  18:45:00,7.25,78.0,53419978.02933756,4555841.164856939,0.0,12555589.788128805,11780526.665374013 
 01/03  19:00:00,6.7,82.0,54812479.43632077,4555841.164856939,0.0,13948091.195112007,11780526.665374013 
 01/03  19:15:00,6.550000000000001,81.25,51819141.41085103,4555841.164856939,0.0,13282091.792728,11780526.665374013 
 01/03  19:30:00,6.4,80.5,52721000.81467068,4555841.164856939,0.0,14183951.19654766,11780526.665374013 
 01/03  19:45:00,6.249999999999999,79.75,53727588.69380091,4555841.164856939,0.0,15190539.075677883,11780526.665374013 
 01/03  20:00:00,6.1,79.0,54551110.002668078,4555841.164856939,0.0,16014060.384545045,11780526.665374013 
 01/03  20:15:00,5.799999999999999,80.0,52141878.75874158,4555841.164856939,0.0,17531671.362409884,7853684.443582677 
 01/03  20:30:00,5.5,81.0,53246605.35481172,4555841.164856939,0.0,18636397.958480024,7853684.443582677 
 01/03  20:45:00,5.2,82.0,54219643.174282457,4555841.164856939,0.0,19609435.77795074,7853684.443582677 
 01/03  21:00:00,4.9,83.0,55199965.70705401,4555841.164856939,0.0,20589758.310722308,7853684.443582677 
 01/03  21:15:00,4.9,81.25,54366182.99504266,4555841.164856939,0.0,20919644.91025382,7853684.443582677 
 01/03  21:30:00,4.9,79.5,54899964.48990218,4555841.164856939,0.0,21453426.405113333,7853684.443582677 
 01/03  21:45:00,4.9,77.75,55425135.85915241,4555841.164856939,0.0,21978597.77436356,7853684.443582677 
 01/03  22:00:00,4.9,76.0,55912034.83713369,4555841.164856939,0.0,22465496.752344844,7853684.443582677 
 01/03  22:15:00,4.95,75.5,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 01/03  22:30:00,5.0,75.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 01/03  22:45:00,5.05,74.5,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 01/03  23:00:00,5.1,74.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 01/03  23:15:00,5.074999999999999,75.25,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 01/03  23:30:00,5.05,76.5,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 01/03  23:45:00,5.025,77.75,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 01/03  24:00:00,5.0,79.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 01/04  00:15:00,4.875,80.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  00:30:00,4.75,81.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  00:45:00,4.625,82.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  01:00:00,4.5,83.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  01:15:00,4.3,80.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  01:30:00,4.1,78.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  01:45:00,3.9000000000000005,75.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  02:00:00,3.7,73.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  02:15:00,3.45,72.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  02:30:00,3.2,72.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  02:45:00,2.95,72.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  03:00:00,2.7,72.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  03:15:00,2.575,71.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  03:30:00,2.45,70.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  03:45:00,2.325,69.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  04:00:00,2.2,68.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  04:15:00,2.075,70.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  04:30:00,1.9500000000000002,72.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  04:45:00,1.825,74.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  05:00:00,1.7,77.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/04  05:15:00,1.7,79.0,73161237.84386869,4555841.164856939,0.0,48104444.22522269,4343852.015255905 
 01/04  05:30:00,1.7,81.0,68779148.26968932,4555841.164856939,0.0,43722354.6510433,4343852.015255905 
 01/04  05:45:00,1.7,83.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 01/04  06:00:00,1.7,85.0,73470746.1217772,4555841.164856939,0.0,48413952.50313121,4343852.015255905 
 01/04  06:15:00,2.075,86.0,72659162.15018107,4555841.164856939,0.0,43139466.28718356,3926842.2217913388 
 01/04  06:30:00,2.45,87.0,73456990.73050744,4555841.164856939,0.0,43937294.86750994,3926842.2217913388 
 01/04  06:45:00,2.825,88.0,72464994.84272681,4555841.164856939,0.0,42945298.97972929,3926842.2217913388 
 01/04  07:00:00,3.2,89.0,59950542.77254007,4555841.164856939,0.0,37560196.90954257,3926842.2217913388 
 01/04  07:15:00,4.125,80.5,77489101.10479607,4555841.164856939,0.0,37370006.14142602,11473484.846163894 
 01/04  07:30:00,5.050000000000001,72.0,72098229.33853047,4555841.164856939,0.0,32593218.013580659,10859401.207743656 
 01/04  07:45:00,5.9750000000000009,63.5,67150526.05042932,4555841.164856939,0.0,27952548.73700293,10552367.196220233 
 01/04  08:00:00,6.9,55.0,63464089.38316089,4555841.164856939,0.0,24266112.069734489,10552367.196220233 
 01/04  08:15:00,8.5,49.75,93707788.19120854,4679140.269966206,0.0,6008714.166375983,31657101.58866069 
 01/04  08:30:00,10.100000000000002,44.5,91690598.43998009,4948618.338584277,0.0,4643148.381099766,30735999.554090404 
 01/04  08:45:00,11.700000000000001,39.25,91081484.79387337,5346460.3370635709,0.0,3636192.7365137429,30735999.554090404 
 01/04  09:00:00,13.3,34.0,90793316.90939656,5804549.409774981,0.0,2889935.7793255269,30735999.554090404 
 01/04  09:15:00,14.625000000000002,32.0,82548623.35470829,5702717.087404333,0.0,2310925.0720364626,30735999.554090404 
 01/04  09:30:00,15.950000000000001,30.0,85846251.28102428,6304132.603912792,3497116.200124894,1748062.0336582387,30497958.802151257 
 01/04  09:45:00,17.275000000000003,28.0,90248534.90153334,6744840.221152913,7868610.178207614,1338144.0588444344,30497958.802151257 
 01/04  10:00:00,18.6,26.0,94632802.82683234,7247601.867388947,12118591.270027644,969669.2460874013,30497958.802151257 
 01/04  10:15:00,19.150000000000003,24.25,94627313.56454952,7464046.53985272,13981417.820164828,749433.1044874715,30378938.42618168 
 01/04  10:30:00,19.700000000000004,22.5,96675073.41741228,7744464.623639762,15911291.35346675,467880.9642917046,30497958.802151257 
 01/04  10:45:00,20.25,20.75,98740230.61809585,7554682.504374019,18215897.981240903,537234.0324364425,30378938.42618168 
 01/04  11:00:00,20.8,19.0,100733111.42754516,7570594.980763901,20515489.695150805,590637.9226936556,30002911.155073979 
 01/04  11:15:00,20.900000000000003,18.0,103991776.66641286,7636730.17120514,21806818.187219599,746335.5117370354,30002911.155073979 
 01/04  11:30:00,21.0,17.0,105080325.6892591,7593999.998291865,22807829.938496859,876602.9562192762,30002911.155073979 
 01/04  11:45:00,21.099999999999999,16.0,105939446.67427126,7572132.810810439,23611289.996716709,954131.0704930382,30002911.155073979 
 01/04  12:00:00,21.2,15.0,106641715.64679593,7572079.248306688,24329672.26726066,938071.3349774972,30002911.155073979 
 01/04  12:15:00,21.625,14.75,108094072.56004222,7873713.903910343,24929706.496558466,601374.2581850514,30002911.155073979 
 01/04  12:30:00,22.049999999999998,14.5,109023948.88449414,7834115.916376995,26463054.231659995,37500.835068808694,30002911.155073979 
 01/04  12:45:00,22.474999999999999,14.25,110068317.78072992,7771850.566768518,27607189.31257306,0.0,30002911.155073979 
 01/04  13:00:00,22.9,14.0,111153802.21208215,7738639.268848171,28349857.77073794,0.0,30378938.42618168 
 01/04  13:15:00,23.025,13.25,112423279.95894566,7650848.531753847,29020896.536748187,0.0,30497966.60983795 
 01/04  13:30:00,23.15,12.5,112550058.71652489,7672083.226701942,29126440.599379306,0.0,30497966.60983795 
 01/04  13:45:00,23.275,11.75,112452108.9920635,7728646.866980241,28971927.234639668,0.0,30497966.60983795 
 01/04  14:00:00,23.4,11.0,112243457.8184604,7851243.881343202,28640679.04667356,0.0,30497966.60983795 
 01/04  14:15:00,23.275,11.25,108907705.12229243,7996876.742125127,28121327.729153985,0.0,30736022.977150486 
 01/04  14:30:00,23.15,11.5,108858766.11327245,8343821.272893967,27725444.189365176,0.0,30736022.977150486 
 01/04  14:45:00,23.025,11.75,108473931.3215853,8796275.799528169,26888154.871043825,0.0,30736022.977150486 
 01/04  15:00:00,22.9,12.0,107914983.58803185,9037840.051668732,26087642.885349826,0.0,30736022.977150486 
 01/04  15:15:00,22.775,12.0,106251353.62259522,8424866.705074199,25036986.2665077,0.0,30736022.977150486 
 01/04  15:30:00,22.65,12.0,105026699.562527,7913765.734532173,24016391.35777139,0.0,31043064.79636061 
 01/04  15:45:00,22.525,12.0,103365261.13347408,7102912.403640445,22551722.621189957,0.0,31657148.434780856 
 01/04  16:00:00,22.4,12.0,101251003.35567299,6415755.205321387,21124622.041707919,0.0,31657148.434780856 
 01/04  16:15:00,21.574999999999997,13.5,102708649.44730401,6062328.85451322,18475211.040975054,0.0,33499375.92698149 
 01/04  16:30:00,20.75,15.0,101435179.2950364,5640666.649892416,15781199.02418771,0.0,35341579.996122058 
 01/04  16:45:00,19.925,16.5,98968021.73868448,5451905.374519208,13502802.743208982,0.0,35341579.996122058 
 01/04  17:00:00,19.1,18.0,103635583.80224101,5272933.262107158,11219986.919177544,0.0,35341579.996122058 
 01/04  17:15:00,17.900000000000003,19.75,75126963.90878785,5012179.795970451,7930311.385448719,0.0,19634211.1089567 
 01/04  17:30:00,16.700000000000004,21.5,72038754.76243072,4983340.432513177,4818057.023874804,52884.57867407087,19634211.1089567 
 01/04  17:45:00,15.500000000000002,23.25,70338392.9235092,4963950.253516604,1578111.8329251654,1611858.1096987674,19634211.1089567 
 01/04  18:00:00,14.3,25.0,71041178.81289636,4949999.216547883,0.0,3906706.868979808,19634211.1089567 
 01/04  18:15:00,13.525000000000003,26.5,43405940.348637368,4555841.164856939,0.0,2541552.1074286114,11780526.665374013 
 01/04  18:30:00,12.75,28.0,44841752.46154455,4555841.164856939,0.0,3977364.220335783,11780526.665374013 
 01/04  18:45:00,11.974999999999998,29.5,46429301.8724725,4555841.164856939,0.0,5564913.631263754,11780526.665374013 
 01/04  19:00:00,11.2,31.0,47994830.84131609,4555841.164856939,0.0,7130442.6001073359,11780526.665374013 
 01/04  19:15:00,11.2,31.0,45835896.415071468,4555841.164856939,0.0,7298846.796948429,11780526.665374013 
 01/04  19:30:00,11.2,31.0,46488431.504441719,4555841.164856939,0.0,7951381.886318673,11780526.665374013 
 01/04  19:45:00,11.2,31.0,47201970.90615086,4555841.164856939,0.0,8664921.288027838,11780526.665374013 
 01/04  20:00:00,11.2,31.0,47866739.61453204,4555841.164856939,0.0,9329689.996409018,11780526.665374013 
 01/04  20:15:00,10.799999999999999,34.25,45132899.98081995,4555841.164856939,0.0,10522692.584488243,7853684.443582677 
 01/04  20:30:00,10.399999999999999,37.5,45980073.72828531,4555841.164856939,0.0,11369866.331953614,7853684.443582677 
 01/04  20:45:00,10.0,40.75,46705766.47585919,4555841.164856939,0.0,12095559.079527487,7853684.443582677 
 01/04  21:00:00,9.6,44.0,47280297.22681082,4555841.164856939,0.0,12670089.830479132,7853684.443582677 
 01/04  21:15:00,9.325,43.25,47138804.77973669,4555841.164856939,0.0,13692266.69494784,7853684.443582677 
 01/04  21:30:00,9.05,42.5,48024553.504551198,4555841.164856939,0.0,14578015.419762344,7853684.443582677 
 01/04  21:45:00,8.775,41.75,48890345.439687829,4555841.164856939,0.0,15443807.354898982,7853684.443582677 
 01/04  22:00:00,8.5,41.0,49754030.916070368,4555841.164856939,0.0,16307492.831281525,7853684.443582677 
 01/04  22:15:00,8.475,41.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 01/04  22:30:00,8.45,41.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 01/04  22:45:00,8.425,41.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 01/04  23:00:00,8.4,41.0,24963854.69814057,0.0,0.0,0.0,3926842.2217913388 
 01/04  23:15:00,8.475000000000002,43.5,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 01/04  23:30:00,8.55,46.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 01/04  23:45:00,8.625,48.5,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 01/04  24:00:00,8.7,51.0,23000433.587244899,0.0,0.0,0.0,1963421.1108956694 
 01/05  00:15:00,8.649999999999999,50.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  00:30:00,8.6,50.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  00:45:00,8.55,49.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  01:00:00,8.5,49.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  01:15:00,8.175,50.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  01:30:00,7.85,51.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  01:45:00,7.525,52.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  02:00:00,7.2,53.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  02:15:00,6.7,56.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  02:30:00,6.2,60.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  02:45:00,5.7,64.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  03:00:00,5.2,68.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  03:15:00,5.45,67.25,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  03:30:00,5.7,66.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  03:45:00,5.95,65.75,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  04:00:00,6.2,65.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  04:15:00,6.2,64.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  04:30:00,6.2,64.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  04:45:00,6.2,63.5,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  05:00:00,6.2,63.0,18329026.446161115,0.0,0.0,0.0,2171926.0076279526 
 01/05  05:15:00,6.2,63.5,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 01/05  05:30:00,6.2,64.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 01/05  05:45:00,6.2,64.5,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 01/05  06:00:00,6.2,65.0,20500952.453789068,0.0,0.0,0.0,4343852.015255905 
 01/05  06:15:00,6.3500000000000009,65.25,62598779.21568429,4555841.164856939,0.0,33079083.352686787,3926842.2217913388 
 01/05  06:30:00,6.5,65.5,61372796.654715549,4555841.164856939,0.0,31853100.79171803,3926842.2217913388 
 01/05  06:45:00,6.6499999999999999,65.75,65233313.572475258,4555841.164856939,0.0,35713617.709477748,3926842.2217913388 
 01/05  07:00:00,6.8,66.0,48895110.851057548,4555841.164856939,0.0,26504764.988060036,3926842.2217913388 
 01/05  07:15:00,8.05,60.75,67071948.434047978,4555841.164856939,0.0,26952853.47067792,11473484.846163894 
 01/05  07:30:00,9.3,55.5,60377183.0086347,4555841.164856939,0.0,20872171.68368488,10859401.207743656 
 01/05  07:45:00,10.55,50.25,56532242.25896244,4555841.164856939,0.0,17334264.94553604,10552367.196220233 
 01/05  08:00:00,11.8,45.0,53423447.24219329,4555841.164856939,0.0,14225469.92876688,10552367.196220233 
 01/05  08:15:00,13.200000000000001,42.5,90026710.94716069,4824711.647693578,0.0,3103167.5791710729,30735999.554090404 
 01/05  08:30:00,14.6,40.0,89452260.70833566,5084885.198849115,0.0,2268543.789190493,30735999.554090404 
 01/05  08:45:00,16.0,37.5,92972539.56533106,5530523.730624979,3635738.414702003,1707445.699708001,30735999.554090404 
 01/05  09:00:00,17.4,35.0,97770210.56067363,6313023.927723914,8427821.97798738,1168573.686605396,30497958.802151257 
 01/05  09:15:00,18.275,33.0,91117800.84560825,5971413.7186216269,10783251.980935198,749255.9853541897,29814897.519520128 
 01/05  09:30:00,19.15,31.0,94033058.77168159,6531726.302017007,13500101.80330244,387351.5056649108,29814897.519520128 
 01/05  09:45:00,20.025,29.0,97177912.62730053,7123995.601381906,16247177.95529721,192859.90992416437,29814897.519520128 
 01/05  10:00:00,20.9,27.0,100635092.46306396,7741540.033927971,19174549.880963964,105123.38747477875,29814897.519520128 
 01/05  10:15:00,21.549999999999998,24.25,101475962.24904569,8058174.231293425,21349383.482159869,12015.706655597342,30002911.155073979 
 01/05  10:30:00,22.2,21.5,104288858.52333647,7920882.434265697,23816539.61305669,0.0,30497958.802151257 
 01/05  10:45:00,22.85,18.75,105781111.24241597,7638303.389366964,25708718.24564489,1673.5073596165876,30378938.42618168 
 01/05  11:00:00,23.5,16.0,106955980.85370805,7569172.016725629,27209727.73668082,120692.2713647979,30002911.155073979 
 01/05  11:15:00,23.5,16.5,109626296.07970992,7571505.118644619,28108943.655531654,143954.50928253457,30002911.155073979 
 01/05  11:30:00,23.5,17.0,110495989.7903056,7571754.1408611,28880707.33038777,241635.52280565576,30002911.155073979 
 01/05  11:45:00,23.5,17.5,111112570.01930045,7571408.427645007,29436124.847920598,303143.94748378419,30002911.155073979 
 01/05  12:00:00,23.5,18.0,111582955.09662244,7571615.120611444,29923190.640803994,286256.538955923,30002911.155073979 
 01/05  12:15:00,24.0,17.5,112749187.89771065,7579869.876307828,30211656.680985817,268383.43902866149,30002911.155073979 
 01/05  12:30:00,24.5,17.0,113450170.17813091,7692450.958216359,31068441.318526206,0.0,30002911.155073979 
 01/05  12:45:00,25.0,16.5,113695223.4245714,7668871.5997843979,31525087.558952504,0.0,29814897.519520128 
 01/05  13:00:00,25.5,16.0,114102625.5747733,7692762.671533986,31908598.63740481,0.0,29814897.519520128 
 01/05  13:15:00,25.5,16.5,114980119.13774006,7697246.423996671,32214406.91361759,0.0,29814897.519520128 
 01/05  13:30:00,25.5,17.0,115004318.93978788,7709267.802335538,32226585.33732654,0.0,29814897.519520128 
 01/05  13:45:00,25.5,17.5,114842991.28502012,7724710.376960903,32049815.107933403,0.0,29814897.519520128 
 01/05  14:00:00,25.5,18.0,115229292.54493486,7928208.995248449,32044604.114006737,0.0,30002911.155073979 
 01/05  14:15:00,25.5,17.0,111694902.10033757,8028644.076854199,31114813.739782584,0.0,30497966.60983795 
 01/05  14:30:00,25.5,16.0,111880549.81640499,8332367.478037444,30758681.687354223,0.0,30736022.977150486 
 01/05  14:45:00,25.5,15.0,111320342.30093077,8780177.068717139,29750664.58120033,0.0,30736022.977150486 
 01/05  15:00:00,25.5,14.0,110697817.80168452,9107949.910078634,28800367.240592556,0.0,30736022.977150486 
 01/05  15:15:00,25.25,15.0,109812607.16009127,8881540.14618554,28141566.36289241,0.0,30736022.977150486 
 01/05  15:30:00,25.0,16.0,108223548.68193585,8221650.887506242,27212397.143416287,0.0,30736022.977150486 
 01/05  15:45:00,24.75,17.0,107400162.33442138,7567116.140078581,26122420.08569913,0.0,31657148.434780856 
 01/05  16:00:00,24.5,18.0,105544734.12184498,6910378.187854818,24923729.825346486,0.0,31657148.434780856 
 01/05  16:15:00,23.6,19.25,108132231.67768888,6466265.053112554,23494857.072760624,0.0,33499375.92698149 
 01/05  16:30:00,22.7,20.5,107082812.61208564,6016904.330562156,21052594.66056719,0.0,35341579.996122058 
 01/05  16:45:00,21.799999999999998,21.75,104450552.91618718,5823130.329521781,18614108.965709118,0.0,35341579.996122058 
 01/05  17:00:00,20.9,23.0,108872848.55933345,5611442.869276516,16118742.069100649,0.0,35341579.996122058 
 01/05  17:15:00,19.65,24.5,79640933.41785459,5065547.44652093,12390913.243965006,0.0,19634211.1089567 
 01/05  17:30:00,18.4,26.0,76661847.30336753,5036292.581644369,9441081.994354479,0.0,19634211.1089567 
